rec_idx,키워드,수집일시,등록일,날짜구분,기업명,공고제목,직무카테고리,근무지역,경력,학력,고용형태,마감일,공고링크,매칭타겟명
54461197,해외영업,2026-07-19 15:46:59,2026-07-14,등록일,도이치모터스(주),[BMW도이치모터스㈜] BPS가양 전시장 영업사원 채용,"영업관리, ,, 자동차영업, ,, 지점관리자, ,, 영업직, ,, 매장관리, 외",서울 강서구,신입·경력,학력무관,,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54461197,도이치모터스
54426696,해외영업,2026-07-19 15:46:59,2026-07-10,등록일,(주)카스,(주)카스 온라인쇼핑몰(자사몰) 관리 직원 모집,"자사몰관리, ,, 쇼핑몰, ,, 쇼핑몰관리, ,, 주문관리, ,, 전자",서울 강동구,경력무관,초대졸↑,정규직,~08/09(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54426696,카스
54451828,해외영업,2026-07-19 15:46:59,2026-07-13,등록일,(주)엠씨넥스,(주)엠씨넥스 PKG팀 직원 채용의 건,"PCB, ,, 수율분석, ,, 전자",인천 연수구,신입·경력,학력무관,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451828,엠씨넥스
54458534,해외영업,2026-07-19 15:46:59,2026-07-14,등록일,현대자동차(주),[현대자동차] 해외 영입 인재 행정 지원 계약직 채용,"사무행정, ,, 자동차",서울 서초구,경력,대졸↑,계약직,~07/23(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54458534,현대자동차
54322298,해외영업,2026-07-19 15:46:59,2026-06-30,수정일,(주)심텍,(주)심텍 품질경영센터 경력/신입 채용,"바이어발굴/관리, ,, 중국어, ,, 품질관리, ,, 일본어, ,, 품질분석, 외",충북 청주시,신입·경력,대졸↑,정규직,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54322298,심텍
54391089,해외영업,2026-07-19 15:46:59,2026-07-09,수정일,한국정보인증(주),한국정보인증에서 B2B 솔루션 영업 담당자(경력)를 찾습니다,"영업관리, ,, 영업, ,, 영업전략, ,, 고객관리, ,, 기업영업, 외",경기 성남시 수정구,경력 3~7년,대졸↑,정규직,내일마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54391089,한국정보인증
54228004,해외영업,2026-07-19 15:46:59,2026-06-19,수정일,(주)디오,(주)디오  글로벌 정보보안 담당,"클라우드, ,, 인프라, ,, 정보보안, ,, 의료기기",서울 강서구,신입·경력,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54228004,디오
54464502,해외영업,2026-07-19 15:46:59,2026-07-14,등록일,(주)하이비젼시스템,하이비젼시스템 분야별 경력직 채용(카메라모듈/설비/2차 전지),"S/W, ,, 개발PM, ,, 기구설계, ,, C#, ,, C++, 외",경기 성남시 중원구,경력무관,초대졸↑,정규직,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54464502,하이비젼시스템
54238427,해외영업,2026-07-19 15:46:59,2026-06-22,등록일,도이치모터스(주),도이치모터스㈜ BMW 남양주 전시장 영업사원 채용,"영업관리, ,, 자동차영업, ,, 지점관리자, ,, 매장관리, ,, 자동차매장",경기전체,경력무관,학력무관,,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54238427,도이치모터스
54451717,해외영업,2026-07-19 15:46:59,2026-07-13,등록일,(주)엠씨넥스,(주)엠씨넥스 Mobile광학팀 직원 채용의 건,"광학/렌즈, ,, 광학설계, ,, 전자",인천 연수구,경력 1~7년,학력무관,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451717,엠씨넥스
54477165,해외영업,2026-07-19 15:46:59,2026-07-15,등록일,동아제약(주),"[동아제약] 파티온사업부 온라인MD, 올리브영 AMD 경력 채용","AMD, ,, 온라인MD, ,, 의약·제약",서울 강남구,경력1년↑,대졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54477165,동아제약
54281867,해외영업,2026-07-19 15:46:59,2026-06-25,등록일,도이치모터스(주),도이치모터스㈜ MINI 미니 수원오토월드 전시장 영업사원 채용,"자동차영업, ,, 자동차매장",경기 수원시 권선구,신입·경력,학력무관,,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54281867,도이치모터스
54382506,해외영업,2026-07-19 15:46:59,2026-07-06,수정일,(주)사람인에이치에스,[송파/외국계] 일본계 기술상사 한국지사 영업부 채용,"해외영업관리, ,, 해외영업, ,, 해외영업지원, ,, 영업, ,, 해외시장개척, 외",서울 송파구,경력 3~6년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54382506,사람인
54228667,해외영업,2026-07-19 15:46:59,2026-06-19,등록일,(주)디오,(주)디오 의료 소프트웨어 인허가(RA) 담당,"제약/바이오, ,, 인/허가, ,, RA, ,, QMS, ,, 의료기기",서울 강서구,경력8년↑,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54228667,디오
54473269,해외영업,2026-07-19 15:46:59,2026-07-15,수정일,한국캐피탈(주),한국캐피탈 신입 및 경력직원 공개채용,"영업, ,, 영업지원, ,, 인사, ,, 회계, ,, 손익관리, 외",인천전체,신입·경력,고졸↑,,~07/21(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54473269,한국캐피탈
54464533,해외영업,2026-07-19 15:46:59,2026-07-14,등록일,콜마비앤에이치(주),콜마비앤에이치 건강기능식품 생산 신입/경력 채용 (세종),"제약/바이오, ,, 단순생산직, ,, 생산관리, ,, 제조, ,, 생산기술, 외",세종특별자치시,경력무관,고졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54464533,콜마비앤에이치
54395764,해외영업,2026-07-19 15:46:59,2026-07-07,등록일,엘에스지스카이셰프코리아,엘에스지스카이셰프코리아 Airline Account Manager를 찾고 있어요,"해외영업관리, ,, 해외영업, ,, 해외영업지원, ,, 케이터링",인천 중구,경력무관,학력무관,계약직,~09/05(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54395764,엘에스
54395390,해외영업,2026-07-19 15:46:59,2026-07-08,수정일,㈜덴티움,[덴티움] 개발문서/인허가 관리,"의료기기연구, ,, R&D, ,, R&D기획, ,, 연구원, ,, RA, 외",경기 수원시 영통구,신입·경력,대졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54395390,덴티움
54304220,해외영업,2026-07-19 15:46:59,2026-06-29,수정일,㈜덴티움,덴티움 재무본부 연결회계 담당자 채용,"재무, ,, 회계, ,, 회계결산, ,, ERP, ,, 기업회계, 외",경기 수원시 영통구,경력2년↑,대졸↑,정규직,~08/28(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54304220,덴티움
54487826,해외영업,2026-07-19 15:46:59,2026-07-16,등록일,(주)현대백화점,현대백화점 더현대서울 퍼스널쇼퍼 부실장(계약직) 채용,"고객관리, ,, 백화점, ,, 쇼핑몰",서울 영등포구,경력5년↑,학력무관,,~07/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54487826,현대백화점
54379545,해외영업,2026-07-19 15:46:59,2026-07-07,수정일,(주)젝시믹스,"젝시믹스 회계 담당(매출, 결산)","해외영업관리, ,, 해외영업지원, ,, 무역경리, ,, 무역사무원, ,, 무역중개인, 외",서울 성동구,경력 3~10년,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54379545,젝시믹스
54322272,해외영업,2026-07-19 15:46:59,2026-06-30,수정일,(주)심텍,(주)심텍 HDI센터 경력/신입 채용,"안전보건관리자, ,, 중국어, ,, 전장설계, ,, 품질관리, ,, Python, 외",충북 청주시,신입·경력,대졸↑,정규직,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54322272,심텍
54451753,해외영업,2026-07-19 15:46:59,2026-07-13,등록일,(주)엠씨넥스,(주)엠씨넥스 개발품질팀 사무보조  - 계약직 채용의 건,"기계조작원, ,, 단순생산직, ,, 주간근무, ,, 품질검사원, ,, 좌식근무, 외",인천 연수구,경력무관,학력무관,,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451753,엠씨넥스
54487142,해외영업,2026-07-19 15:46:59,2026-07-16,등록일,우리엔터프라이즈(주),[WOOREE그룹] 클라리온 건강기능식품 BM (팀원) 경력 채용,"상품기획, ,, 기획, ,, 건강기능식품, ,, 기획MD, ,, 트렌드분석, 외",서울 강남구,경력 1~5년,학력무관,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54487142,우리엔터프라이즈
54227777,해외영업,2026-07-19 15:46:59,2026-06-19,등록일,(주)신세계인터내셔날,(주)신세계인터내셔날 코스메틱 온라인 제휴 채널 운영 계약직,"온라인MD, ,, 패션",서울 강남구,경력 2~10년,대졸↑,계약직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54227777,신세계인터내셔날
54428960,해외영업,2026-07-19 15:46:59,2026-07-10,등록일,(주)에스엠컬처앤콘텐츠,[SM C&C] 호텔 예약대행 및 영업기획 신입/경력직 채용,"여행사영업, ,, 여행사, ,, 호텔영업, ,, 호텔판매대행, ,, 기업복지, 외",서울 성동구,신입·경력,초대졸↑,정규직,~07/26(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54428960,에스엠
54227958,해외영업,2026-07-19 15:46:59,2026-06-19,수정일,(주)디오,(주)디오 AI Platform 데이터 엔지니어,"컴퓨터비전, ,, AI(인공지능), ,, 데이터엔지니어, ,, 백엔드/서버개발, ,, SQL, 외",서울 강서구,신입·경력,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54227958,디오
54451835,해외영업,2026-07-19 15:46:59,2026-07-13,등록일,(주)엠씨넥스,(주)엠씨넥스 센서모듈기술팀 경력 직원 채용의 건,"PM(프로젝트매니저), ,, 전자",인천 연수구,신입·경력,학력무관,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54451835,엠씨넥스
54419553,해외영업,2026-07-19 15:46:59,2026-07-10,수정일,㈜파라다이스카지노 워커힐,[파라다이스] 워커힐 카지노 게임매니저(딜러) 신입,"카지노, ,, 호텔, ,, 카지노",서울 광진구,경력무관,초대졸↑,정규직,~07/21(화),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54419553,파라다이스
54469368,해외영업,2026-07-19 15:46:59,2026-07-15,등록일,대덕전자(주),대덕전자(PCB) 설비관리/개발 인력 채용,"시설관리, ,, 설비점검, ,, 생산자동화, ,, PCB, ,, PCB",경기 안산시 단원구,경력3년↑,초대졸↑,정규직,~09/13(일),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54469368,대덕전자
54474753,해외영업,2026-07-19 15:46:59,2026-07-15,등록일,바이엘코리아(주),[바이엘코리아] Regulatory Affairs Associate (2년 계약직),"인/허가, ,, RA, ,, 바이오",서울 영등포구,경력2년↑,석사↑,계약직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54474753,바이엘코리아
53943214,해외영업,2026-07-19 15:46:59,2026-07-13,수정일,(주)제노레이,[의료기기] 공장 4개부문 모집(생산/수입검사/자재/출하),"단순생산직, ,, 품질보증, ,, QC, ,, 납땜, ,, 제조, 외",경기 성남시 중원구,경력무관,고졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=53943214,제노레이
54416897,해외영업,2026-07-19 15:46:59,2026-07-09,등록일,(주)비에이치이브이에스,㈜BH EVS 정보보안 채용,"정보보안, ,, 자동차부품",서울 강서구,신입·경력,초대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54416897,비에이치
54423042,해외영업,2026-07-19 15:46:59,2026-07-09,등록일,(주)비상교육,영업 기획,"영업관리, ,, 영업, ,, 영업기획, ,, 영업지원, ,, 보습학원",경기 과천시,경력1년↑,대졸↑,정규직,채용시,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54423042,비상교육
54389778,해외영업,2026-07-19 15:46:59,2026-07-07,등록일,(주)디오,(주)디오 SW개발팀 Windows Application 개발 및 유지보수 담당,"MFC, ,, 유지보수, ,, SE(시스템엔지니어), ,, 알고리즘, ,, 3D설계, 외",서울 강서구,경력 7~15년,대졸↑,정규직,~08/06(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54389778,디오
54311855,해외영업,2026-07-19 15:46:59,2026-06-29,수정일,(주)디아이,디아이 통합기술팀 계약직 채용,"반도체, ,, 1톤, ,, 육상운송, ,, 적재/하역, ,, 반도체설계, 외",경기 화성시,신입·경력,고졸↑,,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54311855,디아이
54024917,해외영업,2026-07-19 15:46:59,2026-06-29,수정일,(주)비에이치이브이에스,(주)BH EVS 무선충전 HW개발 경력 채용,"H/W, ,, PCB, ,, 자동차부품",서울 강서구,경력 5~12년,대졸↑,정규직,상시채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54024917,비에이치
54280884,해외영업,2026-07-19 15:46:59,2026-06-25,수정일,(주)비에이치이브이에스,(주) BH EVS SOUND HW개발 경력 채용,"H/W, ,, 자동차부품",서울 강서구,경력2년↑,대졸↑,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54280884,비에이치
54395049,해외영업,2026-07-19 15:46:59,2026-07-07,수정일,대덕전자(주),대덕전자 (PCB) 기술/개발 엔지니어 (경력) 채용,"기술엔지니어, ,, 공정엔지니어, ,, 공정관리, ,, 반도체, ,, PCB, 외",경기 안산시 단원구,신입·경력,대졸↑,정규직,~09/05(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54395049,대덕전자
54309559,해외영업,2026-07-19 15:46:59,2026-07-14,수정일,엘에스아이티씨(주),[LS ITC] 경력직 수시채용,"유지보수, ,, 개발PM, ,, 정보보안, ,, 기술지원, ,, 데이터엔지니어, 외",서울 용산구,경력,대졸↑,정규직,~07/29(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54309559,엘에스
54456983,해외영업,2026-07-19 15:46:59,2026-07-16,수정일,에이테크솔루션(주),에이테크솔루션(주) 경영관리 인재 모집,"예산관리, ,, 사업기획, ,, 실적관리, ,, 경영관리, ,, 원가관리, 외",경기 화성시 효행구,신입·경력,초대졸↑,,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54456983,에이테크솔루션
54296387,해외영업,2026-07-19 15:46:59,2026-07-13,수정일,(주)바이오노트,[정규직/4-6년차] 재무팀 자금관리 담당자 인재채용,"재무, ,, 투자검토, ,, 자금관리, ,, 손익관리, ,, 바이오",경기 화성시 동탄구,경력 4~6년,대졸↑,정규직,오늘마감,https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54296387,바이오노트
54280942,해외영업,2026-07-19 15:46:59,2026-06-25,수정일,(주)비에이치이브이에스,(주) BH EVS SOUND HW개발 경력 채용(8년 이상),"H/W, ,, 자동차부품",서울 강서구,경력8년↑,대졸↑,정규직,~07/25(토),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54280942,비에이치
54443945,해외영업,2026-07-19 15:46:59,2026-07-13,등록일,(주)케이티엠앤에스,(종로구.마포구) kt mns 정규직 채용(연봉)신입 3450~경력 4850,"매장관리, ,, 고객응대, ,, 핸드폰판매, ,, IT·통신기기판매",서울 마포구,경력무관,학력무관,정규직,~08/12(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54443945,케이티
54228034,해외영업,2026-07-19 15:46:59,2026-06-19,수정일,(주)디오,(주)디오 AI Platform 백엔드/API 개발,"컴퓨터비전, ,, MySQL, ,, M&A, ,, ISMP, ,, AI(인공지능), 외",서울 강서구,신입·경력,대졸↑,정규직,~07/31(금),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54228034,디오
54464508,해외영업,2026-07-19 15:46:59,2026-07-14,등록일,(주)하이비젼시스템,"하이비젼시스템 자동화 설비기구설계 경력직 채용, 경력 5년이상","설계엔지니어, ,, 3D설계, ,, 2D설계, ,, 기구설계, ,, 장비설계, 외",경기 성남시 중원구,경력5년↑,초대졸↑,정규직,~08/13(목),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54464508,하이비젼시스템
54464066,해외영업,2026-07-19 15:46:59,2026-07-14,등록일,(주)쎄트렉아이,[계약직] 사무행정 지원,"사무행정, ,, 우주",대전 유성구,경력무관,학력무관,계약직,~07/22(수),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54464066,쎄트렉아이
54379594,해외영업,2026-07-19 15:46:59,2026-07-06,등록일,(주)신세계인터내셔날,[신세계인터내셔날] 수입 코스메틱 브랜드 교육 트레이너 정규직,"교육운영, ,, 교육기획, ,, 뷰티",서울 강남구,경력 7~11년,대졸↑,정규직,~08/31(월),https://www.saramin.co.kr/zf_user/jobs/relay/view?rec_idx=54379594,신세계인터내셔날
