notify_key,출처,공고ID,기업명,공고제목,알림일시
saramin:54085330,saramin,54085330,(주)세코닉스,광학설계팀 신입연구원 계약직 모집 (용인),2026-07-20 00:56:38
saramin:54447470,saramin,54447470,에스케이에코플랜트(주),용인 지원시설 현장 공사보조  신입/경력 채용,2026-07-20 00:56:38
saramin:54432705,saramin,54432705,(주)성도이엔지,2026년 7월 사업부문 신입사원 및 경력사원 채용,2026-07-20 00:56:38
saramin:54458652,saramin,54458652,케이엠비(주),케이엠비(주)-공무부 신입/경력 모집,2026-07-20 00:56:38
saramin:54488923,saramin,54488923,피에이치에이(주),피에이치에이(구. 평화정공) 레이더 S/W개발 신입/경력 채용,2026-07-20 00:56:38
saramin:54336603,saramin,54336603,(주)솔본,솔본미디어(청담스포피아) 운영팀원 채용,2026-07-20 00:56:38
saramin:54268172,saramin,54268172,금호건설(주),"대전대동2 공동주택 현장 건축직(공사) 모집 (신입, 경력)",2026-07-20 00:56:38
saramin:54291534,saramin,54291534,(주)황금에스티,[코스피 상장사] 황금에스티 서울본사 영업지원 담당자 채용,2026-07-20 00:56:38
saramin:54383456,saramin,54383456,(주)싸이닉솔루션,(주)싸이닉솔루션 전략 사업 업무 담당자 채용,2026-07-20 00:56:38
saramin:54238717,saramin,54238717,(주)케이씨인더스트리얼,FA 기술 지원 엔지니어 정규직 채용 (신입),2026-07-20 00:56:38
saramin:54361664,saramin,54361664,(주)모다이노칩,(주)모다이노칩 구매팀 담당 모집(육아휴직대체 계약직),2026-07-20 00:56:38
saramin:54474784,saramin,54474784,롯데케미칼(주),롯데케미칼 첨단소재사업 생산 전문직 신입사원 채용,2026-07-20 00:56:38
saramin:54253003,saramin,54253003,(주)휴맥스,[HUMAX그룹] 휴맥스홀딩스(IT) 솔루션 영업 및 사업개발 담당,2026-07-20 00:56:38
saramin:54360945,saramin,54360945,(주)서플러스글로벌,"자금,회계 Manager (Junior)",2026-07-20 00:56:38
saramin:54457729,saramin,54457729,㈜동성화인텍,[동성화인텍] MSI소재연구팀 정규직 신입 채용,2026-07-20 00:56:38
saramin:54462987,saramin,54462987,(주)케이씨텍,[신입/경력] 대표이사 및 임원 비서 계약직 모집(동탄),2026-07-20 00:56:38
saramin:54281836,saramin,54281836,(주)인디에프,글로벌세아그룹(주)인디에프 바인드/모스바니 영업직 신입 채용,2026-07-20 00:56:38
saramin:54476179,saramin,54476179,삼화콘덴서공업(주),삼화콘덴서공업(주) 관리본부 채용의 건 [총무/전산],2026-07-20 00:56:38
saramin:54396756,saramin,54396756,(주)이지홀딩스,이지가족사 수시채용 (재무회계),2026-07-20 00:56:38
saramin:54253709,saramin,54253709,동일제강(주),동일제강(주) 경영지원본부 재무팀 신규 채용의 件,2026-07-20 00:56:38
saramin:54484353,saramin,54484353,나무기술(주),솔루션 영업 담당자,2026-07-20 00:56:38
saramin:54475512,saramin,54475512,에스케이케미칼(주),[SK케미칼] Pharma사업 전략기획 경력/신입 모집,2026-07-20 00:56:38
saramin:54247343,saramin,54247343,(주)레이언스,[신입환영] 제조라인 생산직 모집,2026-07-20 00:56:38
saramin:54422461,saramin,54422461,주식회사 엘아이지아큐버,[LIG그룹 계열사] LIG Accuver 시스템SW 채용,2026-07-20 00:56:38
saramin:54463481,saramin,54463481,(주)이랜텍,전자담배 디바이스 기구개발 신입 채용,2026-07-20 00:56:38
saramin:54472028,saramin,54472028,유안타증권(주),Equity솔루션팀 신입/경력직원 채용,2026-07-20 00:56:38
saramin:54443082,saramin,54443082,(주)에치에프알,"[HFR] 중계기, RU 설계, 개발 신입 인력 모집",2026-07-20 00:56:38
saramin:54427765,saramin,54427765,효성화학(주),효성화학㈜ POK사업단 품질보증 신입사원 채용,2026-07-20 00:56:38
saramin:54282444,saramin,54282444,(주)켐트로닉스,[켐트로닉스 평택사업장] 신입/경력 품질분석팀 계약직 채용,2026-07-20 00:56:38
saramin:54470558,saramin,54470558,㈜엘오티베큠,(안성) 입고검사 신입 채용,2026-07-20 00:56:38
saramin:54306790,saramin,54306790,쿠팡(주),"[쿠팡CPLB]벤더사 소통 및 상품 정보 관리자(신입가능,재택가능)",2026-07-20 00:56:38
saramin:54422063,saramin,54422063,아남전자(주),아남전자(주) 연구소(회로설계) 신입 및 경력 채용,2026-07-20 00:56:38
saramin:54485376,saramin,54485376,오뚜기라면(주),2026년 하반기 신입사원 공개채용,2026-07-20 00:56:38
saramin:54111961,saramin,54111961,(주)유니온바이오메트릭스,2026 (주)유니온바이오메트릭스 신입 품질관리 담당자 채용,2026-07-20 00:56:38
saramin:54464573,saramin,54464573,(주)이랜텍,본사(동탄) 품질 신뢰성 신입 및 경력 채용,2026-07-20 00:56:38
saramin:54149387,saramin,54149387,(주)국보디자인,(주)국보디자인 경영지원실 자금팀 사원 모집,2026-07-20 00:56:38
saramin:54382274,saramin,54382274,대한광통신(주),[코스닥 상장/대한광통신/경기도 안산 근무] 연구소 사무 행정,2026-07-20 00:56:38
saramin:54205916,saramin,54205916,재영솔루텍(주),재영솔루텍 경영지원실 관리팀 (인사관리),2026-07-20 00:56:38
saramin:54074418,saramin,54074418,대원미디어(주),[대원미디어] 물류센터 신입(경력)사원 채용,2026-07-20 00:56:38
saramin:54393421,saramin,54393421,OCI정보통신(주),[OCI정보통신] OnMES 솔루션 기획 및 총괄(PM) 담당자 채용,2026-07-20 00:56:38
saramin:54269543,saramin,54269543,한양디지텍㈜,반도체 중견기업 사업운영그룹 신규사원 채용,2026-07-20 00:56:38
saramin:54260867,saramin,54260867,NICE인프라(주),NICE인프라(주) BIZ개발실(매출/공통시스템 개발 및 운영관리),2026-07-20 00:56:38
saramin:54351389,saramin,54351389,엘에스이(주),2026년 엘에스이(주) 경영지원본부 자금팀 채용,2026-07-20 00:56:38
saramin:54043501,saramin,54043501,(주)디티앤씨,(주)디티앤씨 신뢰성 시험인증 서비스 영업직군 모집,2026-07-20 00:56:38
saramin:54223592,saramin,54223592,주식회사 삼양케이씨아이,서울사무소 기획팀 기획담당자 채용,2026-07-20 00:56:38
saramin:54224012,saramin,54224012,(주)와이지-원,서운공장 환경안전과 신입사원 채용,2026-07-20 00:56:38
saramin:54433685,saramin,54433685,㈜이글루코퍼레이션,[기술지원센터] 보안솔루션 기술지원 엔지니어 인재 채용 (대전),2026-07-20 00:56:38
saramin:54256575,saramin,54256575,(주)아이티센엔텍,(평택) 사무자동화 유지보수 인력채용,2026-07-20 00:56:38
saramin:54392201,saramin,54392201,(주)유니온바이오메트릭스,2026 (주)유니온바이오메트릭스 R&D부문 모집,2026-07-20 00:56:38
saramin:54314113,saramin,54314113,(주)비비안,영업관리(홈쇼핑) 신입직원 채용,2026-07-20 00:56:38
saramin:54403151,saramin,54403151,(주)데이원컴퍼니,[패스트캠퍼스][신입/경력] 디지털 마케터,2026-07-20 00:56:38
saramin:54350999,saramin,54350999,(주)케이씨티,케이씨티 S/W 엔지니어 채용,2026-07-20 00:56:38
saramin:54419896,saramin,54419896,하나머티리얼즈(주),하나머티리얼즈 각 부문 신입/경력 모집,2026-07-20 00:56:38
saramin:54295063,saramin,54295063,기신정기(주),[중견/코스피] 기신정기 회계 담당 사원 채용(경력2년이상),2026-07-20 00:56:38
saramin:54391227,saramin,54391227,(주)레이언스,총무(경력무관),2026-07-20 00:56:38
saramin:54486739,saramin,54486739,현대건설(주),현대건설(주) 안산시 단원구 사업지원1팀(관리) 보조직원 채용,2026-07-20 00:56:38
saramin:54463458,saramin,54463458,(주)이랜텍,전자담배 디바이스 H/W 개발 신입/경력,2026-07-20 00:56:38
saramin:54333367,saramin,54333367,(주)마크로젠,Array기술서비스 인턴(정규직전환형) 채용,2026-07-20 00:56:38
saramin:54294614,saramin,54294614,㈜라이온켐텍,영업팀 인재 채용,2026-07-20 00:56:38
saramin:54359249,saramin,54359249,케이씨에이치그룹,경영지원본부 자금팀 경력사원 채용,2026-07-20 00:56:38
saramin:54489208,saramin,54489208,(주)아이씨디,(주)아이씨디 IT 인프라 엔지니어 채용,2026-07-20 00:56:38
saramin:54365552,saramin,54365552,(주)진성티이씨,고무설계 신입/경력 채용,2026-07-20 00:56:38
saramin:54392273,saramin,54392273,유비쿼스,[기술팀] 기술지원 엔지니어 채용,2026-07-20 00:56:38
saramin:54443640,saramin,54443640,코나아이(주),[코나아이(주)] 보안관제 담당자 채용,2026-07-20 00:56:38
saramin:54307918,saramin,54307918,현우산업(주),PCB 신입/경력직 사원 모집 (신뢰성분석),2026-07-20 00:56:38
saramin:54486365,saramin,54486365,(주)카스,(주)카스 인천경기사업부(안산) A/S직원 모집,2026-07-20 00:56:38
saramin:54272276,saramin,54272276,현대건설(주),현대건설(주) 안산시 단원구 사업지원(관리림) 보조직원 채용,2026-07-20 00:56:38
saramin:54194275,saramin,54194275,(주)유니온바이오메트릭스,2026 (주)유니온바이오메트릭스 해외기술지원 담당자 채용,2026-07-20 00:56:38
saramin:54429959,saramin,54429959,(주)쏘카,[계약직] 쏘카존 개발 지원 매니저,2026-07-20 00:56:38
saramin:54380923,saramin,54380923,(주)에이스테크놀로지,에이스테크놀로지 : 기계시스템팀(시스템제어) 신입/경력 채용,2026-07-20 00:56:38
saramin:54395614,saramin,54395614,우리산업(주),우리산업(주)  용인연구소 S/W 경력직 채용,2026-07-20 00:56:38
saramin:54444867,saramin,54444867,(주)뉴프렉스,[경력] 인사총무팀 정규직 모집 (7년~10년),2026-07-20 00:56:38
saramin:54346468,saramin,54346468,재영솔루텍(주),[경영지원실] 관리팀 공무 채용,2026-07-20 00:56:38
saramin:54459757,saramin,54459757,(주)엘엑스세미콘,2026년 7월 석사 채용연계형 인턴(Interface - Analog Design),2026-07-20 00:56:38
saramin:54241130,saramin,54241130,원텍(주),원텍(주) 품질관리팀(수입검사) 채용,2026-07-20 00:56:38
saramin:54366089,saramin,54366089,(주)웹젠,[웹젠] 해외변호사(영미)(신입/경력),2026-07-20 00:56:38
saramin:54488718,saramin,54488718,(주)링네트,[구로 상주] 시스템 엔지니어 채용,2026-07-20 00:56:38
saramin:54464810,saramin,54464810,펌텍코리아(주),펌텍코리아(주) 생산 일정 관리 담당자 채용,2026-07-20 00:56:38
saramin:54176200,saramin,54176200,(주)나무가,전장 카메라 CS 담당자 모집,2026-07-20 00:56:38
saramin:54308954,saramin,54308954,(주)엑사이엔씨,건설업 공무팀 모집(신입/경력직),2026-07-20 00:56:38
saramin:54395323,saramin,54395323,주식회사 엘아이지아큐버,[LIG그룹 계열사]LIG Accuver F/W개발팀 FPGA 개발 채용,2026-07-20 00:56:38
saramin:54257130,saramin,54257130,(주)상아프론테크,의료기기 개발 신입/경력사원 모집,2026-07-20 00:56:38
saramin:54428960,saramin,54428960,(주)에스엠컬처앤콘텐츠,[SM C&C] 호텔 예약대행 및 영업기획 신입/경력직 채용,2026-07-20 00:56:38
saramin:54281810,saramin,54281810,(주)이건홀딩스,[이건홀딩스] 회계 담당자 모집,2026-07-20 00:56:38
saramin:54345925,saramin,54345925,(주)현대그린푸드,[텍사스로드하우스 잠실] 신입/경력직 정규직 채용(신규오픈),2026-07-20 00:56:38
saramin:54419875,saramin,54419875,(주)위지트,구매팀 사원 모집,2026-07-20 00:56:38
saramin:54268058,saramin,54268058,(주)서연탑메탈,(주)서연탑메탈 사출금형사업부 사출금형품질팀 신입/경력 채용,2026-07-20 00:56:38
saramin:54365946,saramin,54365946,(주)웹젠,[웹젠레드스타] 2026년 프로그래밍 수시채용,2026-07-20 00:56:38
saramin:54450751,saramin,54450751,오로라월드(주),토이플러스 MD팀 정산담당자 채용,2026-07-20 00:56:38
saramin:54239102,saramin,54239102,유니셈㈜,[평택] 반도체 장비 유지보수 신입 채용(Chiller),2026-07-20 00:56:38
saramin:54487782,saramin,54487782,(주)한화,(주) 한화 건설부문 사무직 채용 공고,2026-07-20 00:56:38
saramin:54271831,saramin,54271831,(주)SUN&L,㈜SUN&L (선앤엘) 기술부문 채용,2026-07-20 00:56:38
saramin:54489051,saramin,54489051,(주)나노신소재,(주)나노신소재 R&D 연구원 신입/경력 채용,2026-07-20 00:56:38
saramin:54429569,saramin,54429569,한온시스템(주),한온시스템(주) 구매지원,2026-07-20 00:56:38
saramin:54406791,saramin,54406791,효성중공업(주),[효성중공업(주)] 총무지원(문서수발) 계약직 채용,2026-07-20 00:56:38
saramin:54416802,saramin,54416802,(주)피노,(주)피노에서 자금(사원-대리) 채용하고 있어요,2026-07-20 00:56:38
saramin:54391690,saramin,54391690,씨앤지하이테크(주),반도체장비 설치엔지니어 신입 및 경력사원,2026-07-20 00:56:38
saramin:54241231,saramin,54241231,(주)카카오,LLM Research Engineer (Pre-training) (신입/경력),2026-07-20 00:56:38
saramin:54446891,saramin,54446891,오로라월드(주),[오로라월드] 토이플러스 MD팀 정산담당자 채용,2026-07-20 00:56:38
saramin:54238597,saramin,54238597,에스케이에코플랜트(주),SK에코플랜트(주) 용인 클러스터 1기 구축공사 관리팀,2026-07-20 00:56:38
saramin:54463796,saramin,54463796,에스케이에코프라임(주),"구매, R&D 신입/경력 채용",2026-07-20 00:56:38
saramin:54323255,saramin,54323255,㈜이글루코퍼레이션,[인프라사업본부] 보안관제 운영 및 위협 분석 채용(대전/충남),2026-07-20 00:56:38
saramin:54334586,saramin,54334586,(주)디알텍,[코스닥 상장기업] 의료기기 국내영업 모집,2026-07-20 00:56:38
saramin:54416389,saramin,54416389,엠케이전자㈜,엠케이전자 연구 보조 채용,2026-07-20 00:56:38
saramin:54336545,saramin,54336545,한일화학공업(주),한일화학공업(주) 원자재 구매관리 및 무역사무 계약직 채용공고,2026-07-20 00:56:38
saramin:54393299,saramin,54393299,OCI정보통신(주),[OCI정보통신] IT 시스템 운영 및 DevOps 담당 경력사원 채용,2026-07-20 00:56:38
saramin:54272178,saramin,54272178,(주)데이타솔루션,[중견/IT] 데이타솔루션 가상화 엔지니어(VMware) 채용,2026-07-20 00:56:38
saramin:54457069,saramin,54457069,에스와이(주),[중견코스닥상장사] 에스와이그룹 영업지원 인재 채용,2026-07-20 00:56:38
saramin:54013186,saramin,54013186,오스템파마(주),오스템파마 성형재료부문 생산 정규직 채용 (신입 및 경력),2026-07-20 00:56:38
saramin:54447579,saramin,54447579,(주)케이티엠앤에스,(주)케이티엠앤에스 KT플라자 신입직원 채용,2026-07-20 00:56:38
saramin:54245826,saramin,54245826,감성코퍼레이션(주),[snow peak어패럴] 영업부(백화점 영업) 신입/경력직 채용,2026-07-20 00:56:38
saramin:54356668,saramin,54356668,(주)시프트업,[시프트업] 커뮤니케이션 디자이너,2026-07-20 00:56:38
saramin:54498925,saramin,54498925,삼성웰스토리(주),삼성웰스토리(주)루트52CC 레스토랑 홀크루 신입/경력 채용,2026-07-20 00:56:38
saramin:54346534,saramin,54346534,재영솔루텍(주),[경영지원실] 관리팀 무역 채용,2026-07-20 00:56:38
saramin:54269266,saramin,54269266,경창산업(주),[경창산업]  서울연구소 경력 채용 공고,2026-07-20 00:56:38
saramin:54488317,saramin,54488317,(주)유니테스트,(주)유니테스트 구매팀,2026-07-20 00:56:38
saramin:54472932,saramin,54472932,(주)까뮤이앤씨,(주)까뮤이앤씨 안전관리자 정규직 모집(신입),2026-07-20 00:56:38
saramin:54489061,saramin,54489061,(주)링네트,시스템 엔지니어 정규직 채용,2026-07-20 00:56:38
saramin:54320833,saramin,54320833,엘티씨(주),엘티씨(주) R&D 전자재료팀 신입/경력 채용,2026-07-20 00:56:38
saramin:54266125,saramin,54266125,유비쿼스,[QA팀] 네트워크 QA 엔지니어 채용,2026-07-20 00:56:38
saramin:54456434,saramin,54456434,신대양제지반월(주),생산직 신입 사원 채용,2026-07-20 00:56:38
